user_id,group,cancelled_7d,revenue
43369,treatment,0,92.99
43370,treatment,0,122.01
43371,treatment,0,135.51
43372,treatment,0,150.1
43373,treatment,0,131.62
43374,treatment,0,116.97
43375,treatment,0,110.62
43376,treatment,0,152.15
43377,treatment,0,44.1
43378,treatment,0,151.55
43379,treatment,0,226.32
43380,treatment,0,168.52
43381,treatment,0,194.43
43382,treatment,0,232.76
43383,treatment,0,187.54
43384,treatment,0,115.19
43385,treatment,0,120.18
43386,treatment,0,156.79
43387,treatment,0,76.04
43388,treatment,0,301.58
43389,treatment,0,150.32
43390,treatment,0,239.93
43391,treatment,0,140.13
43392,treatment,0,154.23
43393,treatment,0,147.3
43394,treatment,0,226.56
43395,treatment,0,299.15
43396,treatment,0,62.31
43397,treatment,0,135.39
43398,treatment,0,175.46
43399,treatment,0,45.26
43400,treatment,0,112.27
43401,treatment,0,175.41
43402,treatment,0,120.38
43403,treatment,0,151.43
43404,treatment,0,180.02
43405,treatment,0,118.69
43406,treatment,0,92.56
43407,treatment,0,90.81
43408,treatment,0,15.54
43409,treatment,0,182.38
43410,treatment,0,140.21
43411,treatment,1,222.62
43412,treatment,0,188.69
43413,treatment,0,154.63
43414,treatment,0,171.46
43415,treatment,0,46.12
43416,treatment,0,171.58
43417,treatment,0,137.54
43418,treatment,1,106.88
43419,treatment,0,124.48
43420,treatment,0,189.82
43421,treatment,0,115.85
43422,treatment,0,135.5
43423,treatment,0,184.34
43424,treatment,0,134.68
43425,treatment,0,160.68
43426,treatment,0,143.68
43427,treatment,0,216.3
43428,treatment,0,160.27
43429,treatment,0,51.66
43430,treatment,0,197.79
43431,treatment,0,111.06
43432,treatment,0,119.12
43433,treatment,0,137.11
43434,treatment,0,282.17
43435,treatment,0,181.43
43436,treatment,0,265.22
43437,treatment,0,153.57
43438,treatment,0,194.02
43439,treatment,0,257.56
43440,treatment,0,199.23
43441,treatment,0,174.75
43442,treatment,0,67.84
43443,treatment,0,89.16
43444,treatment,0,167.88
43445,treatment,1,210.73
43446,treatment,0,141.87
43447,treatment,1,190.47
43448,treatment,0,99.28
43449,treatment,0,111.86
43450,treatment,0,178.83
43451,treatment,0,153.49
43452,treatment,0,127.2
43453,treatment,1,118.01
43454,treatment,0,59.97
43455,treatment,0,148.59
43456,treatment,0,62.54
43457,treatment,0,131.48
43458,treatment,1,139.9
43459,treatment,0,235.77
43460,treatment,0,86.89
43461,treatment,0,178.75
43462,treatment,1,160.39
43463,treatment,0,86.67
43464,treatment,0,153.76
43465,treatment,0,70.59
43466,treatment,1,153.69
43467,treatment,0,136.95
43468,treatment,0,203.26
43469,treatment,0,107.15
43470,treatment,0,16.67
43471,treatment,0,115.33
43472,treatment,0,187.33
43473,treatment,0,158.84
43474,treatment,0,115.62
43475,treatment,0,222.62
43476,treatment,1,133.22
43477,treatment,0,197.05
43478,treatment,0,151.44
43479,treatment,0,190.36
43480,treatment,0,196.15
43481,treatment,0,230.41
43482,treatment,0,103.15
43483,treatment,0,184.25
43484,treatment,0,76.13
43485,treatment,0,183.57
43486,treatment,0,48.79
43487,treatment,0,265.61
43488,treatment,0,170.0
43489,treatment,1,163.54
43490,treatment,0,51.31
43491,treatment,0,210.71
43492,treatment,0,224.76
43493,treatment,0,136.29
43494,treatment,0,123.85
43495,treatment,0,127.44
43496,treatment,0,253.63
43497,treatment,0,144.12
43498,treatment,0,159.92
43499,treatment,0,207.01
43500,treatment,0,3.68
43501,treatment,0,145.09
43502,treatment,0,133.08
43503,treatment,0,159.1
43504,treatment,0,198.42
43505,treatment,0,208.46
43506,treatment,0,135.87
43507,treatment,0,141.3
43508,treatment,0,151.47
43509,treatment,0,195.46
43510,treatment,0,218.88
43511,treatment,0,65.69
43512,treatment,1,172.52
43513,treatment,0,138.01
43514,treatment,0,272.93
43515,treatment,0,83.88
43516,treatment,0,80.41
43517,treatment,0,114.38
43518,treatment,0,185.59
43519,treatment,0,186.23
43520,treatment,0,117.14
43521,treatment,0,211.0
43522,treatment,0,123.89
43523,treatment,0,201.1
43524,treatment,0,66.42
43525,treatment,0,92.13
43526,treatment,0,125.11
43527,treatment,0,146.35
43528,treatment,0,99.68
43529,treatment,0,98.73
43530,treatment,0,177.07
43531,treatment,0,199.08
43532,treatment,0,103.39
43533,treatment,0,69.49
43534,treatment,0,155.82
43535,treatment,0,177.86
43536,treatment,0,87.02
43537,treatment,0,250.46
43538,treatment,0,97.33
43539,treatment,1,134.12
43540,treatment,0,135.07
43541,treatment,0,101.21
43542,treatment,0,258.89
43543,treatment,0,93.97
43544,treatment,0,254.2
43545,treatment,0,131.95
43546,treatment,0,132.06
43547,treatment,0,111.08
43548,treatment,0,190.9
43549,treatment,0,268.99
43550,treatment,0,116.14
43551,treatment,0,131.89
43552,treatment,0,237.76
43553,treatment,0,82.94
43554,treatment,0,103.12
43555,treatment,0,232.17
43556,treatment,0,175.3
43557,treatment,0,98.1
43558,treatment,0,187.31
43559,treatment,0,57.55
43560,treatment,0,215.11
43561,treatment,0,31.95
43562,treatment,0,88.69
43563,treatment,1,172.48
43564,treatment,0,74.27
43565,treatment,0,150.64
43566,treatment,0,183.98
43567,treatment,0,105.68
43568,treatment,1,142.86
43569,treatment,1,200.3
43570,treatment,0,176.91
43571,treatment,0,241.08
43572,treatment,0,99.63
43573,treatment,0,90.24
43574,treatment,0,228.97
43575,treatment,0,172.79
43576,treatment,0,134.87
43577,treatment,0,114.95
43578,treatment,0,198.85
43579,treatment,0,126.82
43580,treatment,1,196.75
43581,treatment,0,226.0
43582,treatment,0,156.23
43583,treatment,0,68.55
43584,treatment,0,184.11
43585,treatment,0,216.44
43586,treatment,0,222.0
43587,treatment,0,159.89
43588,treatment,0,47.04
43589,treatment,0,122.75
43590,treatment,0,120.2
43591,treatment,0,201.21
43592,treatment,0,174.74
43593,treatment,0,203.95
43594,treatment,0,109.17
43595,treatment,0,162.77
43596,treatment,0,12.35
43597,treatment,0,125.45
43598,treatment,0,60.98
43599,treatment,0,254.34
43600,treatment,0,178.03
43601,treatment,0,175.57
43602,treatment,0,76.5
43603,treatment,0,142.26
43604,treatment,0,189.62
43605,treatment,0,97.71
43606,treatment,0,122.58
43607,treatment,0,216.38
43608,treatment,0,85.67
43609,treatment,0,124.09
43610,treatment,0,100.93
43611,treatment,0,170.34
43612,treatment,0,196.51
43613,treatment,0,246.37
43614,treatment,0,173.74
43615,treatment,0,224.85
43616,treatment,0,172.02
43617,treatment,0,67.99
43618,treatment,0,152.39
43619,treatment,0,153.31
43620,treatment,0,213.95
43621,treatment,0,144.35
43622,treatment,0,127.72
43623,treatment,0,98.91
43624,treatment,0,134.33
43625,treatment,0,144.65
43626,treatment,0,185.78
43627,treatment,0,101.07
43628,treatment,0,290.42
43629,treatment,0,95.74
43630,treatment,0,73.26
43631,treatment,1,180.6
43632,treatment,0,73.3
43633,treatment,0,151.54
43634,treatment,0,108.44
43635,treatment,0,189.14
43636,treatment,1,159.3
43637,treatment,0,218.54
43638,treatment,0,175.42
43639,treatment,0,152.86
43640,treatment,0,162.28
43641,treatment,0,91.87
43642,treatment,0,108.04
43643,treatment,0,163.15
43644,treatment,0,185.68
43645,treatment,0,130.48
43646,treatment,0,137.24
43647,treatment,0,126.35
43648,treatment,0,172.58
43649,treatment,0,150.23
43650,treatment,0,187.14
43651,treatment,0,112.94
43652,treatment,0,146.74
43653,treatment,1,240.65
43654,treatment,0,272.2
43655,treatment,0,135.86
43656,treatment,0,228.94
43657,treatment,0,226.07
43658,treatment,0,199.19
43659,treatment,0,43.42
43660,treatment,0,64.8
43661,treatment,0,119.61
43662,treatment,0,120.03
43663,treatment,0,95.21
43664,treatment,0,183.36
43665,treatment,0,186.71
43666,treatment,0,257.48
43667,treatment,0,113.59
43668,treatment,0,110.94
43669,treatment,0,161.21
43670,treatment,0,72.72
43671,treatment,0,262.18
43672,treatment,0,128.54
43673,treatment,0,145.24
43674,treatment,0,158.16
43675,treatment,1,141.13
43676,treatment,1,133.47
43677,treatment,0,291.3
43678,treatment,0,155.18
43679,treatment,0,178.93
43680,treatment,0,120.36
43681,treatment,1,186.93
43682,treatment,0,151.88
43683,treatment,0,164.95
43684,treatment,1,178.65
43685,treatment,0,202.96
43686,treatment,0,191.98
43687,treatment,0,148.61
43688,treatment,0,150.35
43689,treatment,0,83.25
43690,treatment,1,139.5
43691,treatment,0,156.48
43692,treatment,0,205.0
43693,treatment,0,7.92
43694,treatment,0,168.55
43695,treatment,0,103.62
43696,treatment,0,196.59
43697,treatment,0,229.74
43698,treatment,1,147.11
43699,treatment,1,236.08
43700,treatment,0,202.08
43701,treatment,0,158.34
43702,treatment,0,53.81
43703,treatment,0,173.09
43704,treatment,0,100.29
43705,treatment,0,-21.56
43706,treatment,0,84.0
43707,treatment,0,230.91
43708,treatment,0,157.76
43709,treatment,1,223.64
43710,treatment,0,244.49
43711,treatment,0,166.62
43712,treatment,0,115.36
43713,treatment,0,86.7
43714,treatment,0,146.21
43715,treatment,0,96.47
43716,treatment,0,82.01
43717,treatment,0,111.25
43718,treatment,0,133.93
43719,treatment,0,135.57
43720,treatment,0,144.63
43721,treatment,0,175.53
43722,treatment,0,139.14
43723,treatment,0,195.23
43724,treatment,0,192.82
43725,treatment,1,209.96
43726,treatment,0,142.96
43727,treatment,0,75.61
43728,treatment,0,135.57
43729,treatment,0,91.91
43730,treatment,0,197.82
43731,treatment,0,61.33
43732,treatment,0,170.44
43733,treatment,0,162.1
43734,treatment,0,193.99
43735,treatment,0,166.36
43736,treatment,0,147.18
43737,treatment,0,84.41
43738,treatment,0,252.36
43739,treatment,0,146.91
43740,treatment,0,128.89
43741,treatment,0,156.91
43742,treatment,0,217.73
43743,treatment,0,134.91
43744,treatment,1,219.05
43745,treatment,0,162.33
43746,treatment,0,194.07
43747,treatment,0,165.44
43748,treatment,1,190.41
43749,treatment,0,202.63
43750,treatment,0,175.96
43751,treatment,0,245.72
43752,treatment,0,143.03
43753,treatment,0,221.04
43754,treatment,0,112.71
43755,treatment,0,174.36
43756,treatment,1,100.3
43757,treatment,0,101.25
43758,treatment,1,228.87
43759,treatment,0,275.29
43760,treatment,0,140.32
43761,treatment,0,89.62
43762,treatment,0,149.34
43763,treatment,0,103.75
43764,treatment,0,227.87
43765,treatment,1,186.17
43766,treatment,0,184.94
43767,treatment,0,143.15
43768,treatment,0,106.89
43769,treatment,0,213.37
43770,treatment,0,143.41
43771,treatment,0,87.83
43772,treatment,0,243.1
43773,treatment,0,298.26
43774,treatment,0,159.44
43775,treatment,0,171.38
43776,treatment,0,258.73
43777,treatment,0,132.15
43778,treatment,0,217.5
43779,treatment,0,115.67
43780,treatment,0,178.85
43781,treatment,1,92.1
43782,treatment,0,134.66
43783,treatment,0,50.52
43784,treatment,0,179.49
43785,treatment,0,173.99
43786,treatment,0,88.77
43787,treatment,0,281.73
43788,treatment,0,154.58
43789,treatment,0,141.57
43790,treatment,0,91.34
43791,treatment,1,196.87
43792,treatment,0,96.17
43793,treatment,0,195.89
43794,treatment,0,97.45
43795,treatment,0,176.08
43796,treatment,0,138.36
43797,treatment,0,197.06
43798,treatment,0,71.94
43799,treatment,0,177.4
43800,treatment,0,91.15
43801,treatment,0,111.2
43802,treatment,0,184.79
43803,treatment,0,152.79
43804,treatment,0,172.4
43805,treatment,0,195.11
43806,treatment,0,159.95
43807,treatment,0,141.76
43808,treatment,0,89.95
43809,treatment,0,281.77
43810,treatment,0,182.84
43811,treatment,0,150.04
43812,treatment,0,130.79
43813,treatment,0,162.44
43814,treatment,0,149.7
43815,treatment,1,181.72
43816,treatment,0,115.58
43817,treatment,0,250.78
43818,treatment,1,191.39
43819,treatment,0,41.57
43820,treatment,0,167.27
43821,treatment,0,198.33
43822,treatment,0,70.81
43823,treatment,0,216.09
43824,treatment,0,187.82
43825,treatment,1,71.48
43826,treatment,0,139.63
43827,treatment,0,81.44
43828,treatment,0,200.21
43829,treatment,0,88.94
43830,treatment,0,93.93
43831,treatment,0,154.93
43832,treatment,0,274.24
43833,treatment,0,223.26
43834,treatment,0,90.65
43835,treatment,0,76.52
43836,treatment,0,114.51
43837,treatment,0,65.88
43838,treatment,0,197.22
43839,treatment,0,189.52
43840,treatment,1,204.82
43841,treatment,0,152.94
43842,treatment,0,157.21
43843,treatment,0,86.05
43844,treatment,0,166.5
43845,treatment,0,225.85
43846,treatment,0,124.18
43847,treatment,0,174.4
43848,treatment,1,154.07
43849,treatment,0,118.0
43850,treatment,0,180.9
43851,treatment,0,259.04
43852,treatment,0,232.51
43853,treatment,0,99.52
43854,treatment,0,157.13
43855,treatment,1,193.88
43856,treatment,0,154.98
43857,treatment,0,72.9
43858,treatment,0,104.6
43859,treatment,0,187.65
43860,treatment,0,265.71
43861,treatment,0,111.17
43862,treatment,0,92.85
43863,treatment,0,217.7
43864,treatment,0,164.07
43865,treatment,0,126.67
43866,treatment,0,138.41
43867,treatment,0,141.5
43868,treatment,0,195.07
43869,treatment,0,163.66
43870,treatment,0,58.18
43871,treatment,0,142.37
43872,treatment,1,260.15
43873,treatment,0,216.56
43874,treatment,0,225.25
43875,treatment,0,99.88
43876,treatment,0,171.68
43877,treatment,0,206.97
43878,treatment,0,154.45
43879,treatment,0,220.99
43880,treatment,0,98.61
43881,treatment,0,162.79
43882,treatment,0,114.39
43883,treatment,0,238.61
43884,treatment,0,146.7
43885,treatment,1,137.37
43886,treatment,0,81.82
43887,treatment,1,199.7
43888,treatment,0,176.51
43889,treatment,0,148.91
43890,treatment,0,186.19
43891,treatment,0,214.29
43892,treatment,0,162.12
43893,treatment,1,176.67
43894,treatment,1,182.5
43895,treatment,0,44.33
43896,treatment,0,178.29
43897,treatment,0,51.77
43898,treatment,0,150.45
43899,treatment,0,183.8
43900,treatment,0,40.41
43901,treatment,0,153.1
43902,treatment,0,128.78
43903,treatment,0,135.08
43904,treatment,0,196.6
43905,treatment,0,264.02
43906,treatment,0,194.12
43907,treatment,0,151.51
43908,treatment,0,69.21
43909,treatment,0,232.06
43910,treatment,0,140.2
43911,treatment,0,48.82
43912,treatment,0,80.64
43913,treatment,0,73.85
43914,treatment,0,83.15
43915,treatment,0,210.84
43916,treatment,0,161.9
43917,treatment,0,182.46
43918,treatment,0,-18.07
43919,treatment,0,196.06
43920,treatment,0,187.78
43921,treatment,0,42.52
43922,treatment,0,75.3
43923,treatment,1,218.28
43924,treatment,0,114.23
43925,treatment,0,210.56
43926,treatment,0,150.61
43927,treatment,0,119.23
43928,treatment,0,141.61
43929,treatment,0,30.53
43930,treatment,0,172.85
43931,treatment,0,78.04
43932,treatment,0,40.22
43933,treatment,0,61.11
43934,treatment,0,95.47
43935,treatment,0,185.11
43936,treatment,0,102.06
43937,treatment,0,195.14
43938,treatment,0,203.12
43939,treatment,0,207.88
43940,treatment,0,260.25
43941,treatment,0,178.26
43942,treatment,0,184.89
43943,treatment,0,111.42
43944,treatment,0,11.24
43945,treatment,0,169.38
43946,treatment,0,67.91
43947,treatment,0,66.11
43948,treatment,0,80.12
43949,treatment,0,188.9
43950,treatment,1,207.98
43951,treatment,0,159.66
43952,treatment,0,83.51
43953,treatment,0,133.01
43954,treatment,0,234.64
43955,treatment,0,134.08
43956,treatment,0,119.89
43957,treatment,0,231.14
43958,treatment,0,286.85
43959,treatment,1,130.3
43960,treatment,0,52.25
43961,treatment,0,154.65
43962,treatment,0,129.76
43963,treatment,0,238.8
43964,treatment,1,73.11
43965,treatment,0,94.92
43966,treatment,0,127.79
43967,treatment,0,191.61
43968,treatment,0,86.51
43969,treatment,0,214.37
43970,treatment,0,120.52
43971,treatment,0,59.16
43972,treatment,0,99.21
43973,treatment,0,67.98
43974,treatment,0,72.5
43975,treatment,0,265.61
43976,treatment,0,158.29
43977,treatment,0,213.72
43978,treatment,0,125.32
43979,treatment,0,186.55
43980,treatment,0,101.65
43981,treatment,0,252.72
43982,treatment,0,134.81
43983,treatment,0,99.29
43984,treatment,0,73.43
43985,treatment,0,81.24
43986,treatment,0,73.58
43987,treatment,0,253.58
43988,treatment,0,136.96
43989,treatment,0,132.53
43990,treatment,0,347.54
43991,treatment,0,241.53
43992,treatment,0,74.82
43993,treatment,0,230.78
43994,treatment,0,128.6
43995,treatment,0,142.21
43996,treatment,0,114.44
43997,treatment,0,140.95
43998,treatment,0,113.8
43999,treatment,0,129.64
44000,treatment,0,124.86
44001,treatment,0,178.16
44002,treatment,0,180.16
44003,treatment,0,158.15
44004,treatment,0,238.9
44005,treatment,0,214.05
44006,treatment,0,229.07
44007,treatment,0,105.38
44008,treatment,0,80.57
44009,treatment,0,166.75
44010,treatment,0,174.93
44011,treatment,0,90.1
44012,treatment,0,169.91
44013,treatment,0,46.77
44014,treatment,0,129.51
44015,treatment,0,71.91
44016,treatment,0,174.96
44017,treatment,0,197.45
44018,treatment,0,24.93
44019,treatment,0,-36.02
44020,treatment,0,245.05
44021,treatment,0,79.67
44022,treatment,0,117.03
44023,treatment,1,86.9
44024,treatment,0,219.81
44025,treatment,1,206.5
44026,treatment,0,129.38
44027,treatment,0,190.8
44028,treatment,0,166.82
44029,treatment,1,168.31
44030,treatment,0,187.74
44031,treatment,0,149.49
44032,treatment,0,118.97
44033,treatment,0,203.47
44034,treatment,0,159.61
44035,treatment,0,149.24
44036,treatment,0,156.67
44037,treatment,0,112.69
44038,treatment,0,70.86
44039,treatment,0,112.01
44040,treatment,0,163.32
44041,treatment,0,144.78
44042,treatment,0,84.47
44043,treatment,0,65.37
44044,treatment,0,76.97
44045,treatment,1,139.52
44046,treatment,0,245.84
44047,treatment,0,77.63
44048,treatment,0,192.79
44049,treatment,0,66.19
44050,treatment,0,196.08
44051,treatment,0,108.97
44052,treatment,0,144.64
44053,treatment,0,192.19
44054,treatment,0,155.15
44055,treatment,0,164.53
44056,treatment,0,155.95
44057,treatment,0,261.01
44058,treatment,0,73.34
44059,treatment,0,141.49
44060,treatment,0,150.59
44061,treatment,0,96.65
44062,treatment,0,197.92
44063,treatment,0,123.84
44064,treatment,0,198.82
44065,treatment,0,155.08
44066,treatment,0,128.08
44067,treatment,0,253.35
44068,treatment,0,40.07
44069,treatment,0,187.18
44070,treatment,0,233.96
44071,treatment,0,60.56
44072,treatment,0,148.32
44073,treatment,0,178.43
44074,treatment,0,98.05
44075,treatment,0,183.83
44076,treatment,0,235.49
44077,treatment,0,194.02
44078,treatment,0,262.76
44079,treatment,0,86.6
44080,treatment,0,136.39
44081,treatment,0,58.49
44082,treatment,0,121.68
44083,treatment,0,180.7
44084,treatment,0,165.81
44085,treatment,0,116.93
44086,treatment,1,142.42
44087,treatment,1,31.19
44088,treatment,0,152.29
44089,treatment,0,243.29
44090,treatment,0,57.35
44091,treatment,0,148.49
44092,treatment,1,232.01
44093,treatment,0,88.65
44094,treatment,0,138.09
44095,treatment,1,219.92
44096,treatment,0,305.88
44097,treatment,0,165.74
44098,treatment,0,170.75
44099,treatment,1,79.7
44100,treatment,0,171.86
44101,treatment,0,131.07
44102,treatment,1,170.27
44103,treatment,0,178.96
44104,treatment,0,136.24
44105,treatment,0,227.81
44106,treatment,0,182.84
44107,treatment,0,106.63
44108,treatment,0,76.11
44109,treatment,0,236.99
44110,treatment,0,216.8
44111,treatment,0,166.79
44112,treatment,0,72.09
44113,treatment,0,132.04
44114,treatment,0,181.31
44115,treatment,0,94.43
44116,treatment,0,263.03
44117,treatment,0,77.7
44118,treatment,0,79.33
44119,treatment,0,163.4
44120,treatment,0,225.63
44121,treatment,0,-1.91
44122,treatment,0,99.28
44123,treatment,0,-14.08
44124,treatment,0,228.58
44125,treatment,1,99.5
44126,treatment,1,249.85
44127,treatment,0,47.3
44128,treatment,0,85.92
44129,treatment,0,127.84
44130,treatment,0,177.28
44131,treatment,0,153.04
44132,treatment,0,110.83
44133,treatment,0,3.15
44134,treatment,0,133.16
44135,treatment,0,137.99
44136,treatment,0,120.53
44137,treatment,0,230.14
44138,treatment,0,134.15
44139,treatment,0,236.75
44140,treatment,1,180.21
44141,treatment,0,183.09
44142,treatment,0,201.26
44143,treatment,0,171.83
44144,treatment,0,126.38
44145,treatment,0,178.92
44146,treatment,0,202.05
44147,treatment,0,180.64
44148,treatment,0,61.08
44149,treatment,0,198.58
44150,treatment,0,194.54
44151,treatment,0,200.7
44152,treatment,0,131.09
44153,treatment,0,105.49
44154,treatment,0,147.64
44155,treatment,1,206.35
44156,treatment,0,63.2
44157,treatment,0,152.01
44158,treatment,0,30.51
44159,treatment,0,65.14
44160,treatment,0,215.22
44161,treatment,0,165.91
44162,treatment,0,82.68
44163,treatment,0,188.43
44164,treatment,0,113.12
44165,treatment,0,175.1
44166,treatment,0,176.3
44167,treatment,0,190.24
44168,treatment,0,204.19
44169,treatment,0,138.03
44170,treatment,0,136.28
44171,treatment,0,230.61
44172,treatment,0,97.36
44173,treatment,0,180.77
44174,treatment,0,110.23
44175,treatment,0,153.06
44176,treatment,0,256.31
44177,treatment,0,76.06
44178,treatment,0,63.95
44179,treatment,0,234.63
44180,treatment,0,164.47
44181,treatment,0,107.74
44182,treatment,0,142.32
44183,treatment,0,137.99
44184,treatment,0,133.03
44185,treatment,0,231.26
44186,treatment,0,95.39
44187,treatment,0,136.73
44188,treatment,0,85.43
44189,treatment,0,137.41
44190,treatment,0,110.74
44191,treatment,0,168.88
44192,treatment,0,141.3
44193,treatment,0,185.0
44194,treatment,0,230.56
44195,treatment,0,79.56
44196,treatment,0,158.67
44197,treatment,0,54.93
44198,treatment,0,153.23
44199,treatment,0,183.04
44200,treatment,0,130.31
44201,treatment,0,173.55
44202,treatment,0,169.08
44203,treatment,0,184.95
44204,treatment,0,77.86
44205,treatment,0,215.18
44206,treatment,0,130.78
44207,treatment,0,50.81
44208,treatment,0,94.89
44209,treatment,1,74.48
44210,treatment,1,117.83
44211,treatment,0,98.4
44212,treatment,0,58.15
44213,treatment,0,49.67
44214,treatment,0,148.58
44215,treatment,0,235.31
44216,treatment,0,158.08
44217,treatment,0,114.3
44218,treatment,0,86.41
44219,treatment,0,73.29
44220,treatment,0,134.23
44221,treatment,0,138.09
44222,treatment,0,183.1
44223,treatment,0,128.58
44224,treatment,0,233.32
44225,treatment,1,72.34
44226,treatment,0,82.54
44227,treatment,1,174.62
44228,treatment,0,120.65
44229,treatment,0,116.42
44230,treatment,0,103.06
44231,treatment,0,66.88
44232,treatment,0,23.83
44233,treatment,0,109.71
44234,treatment,0,81.84
44235,treatment,0,167.75
44236,treatment,0,146.67
44237,treatment,0,111.12
44238,treatment,0,119.28
44239,treatment,0,215.52
44240,treatment,0,100.84
44241,treatment,0,206.32
44242,treatment,0,231.2
44243,treatment,0,167.5
44244,treatment,1,127.1
44245,treatment,0,138.13
44246,treatment,0,196.18
44247,treatment,0,129.46
44248,treatment,0,293.47
44249,treatment,0,102.61
44250,treatment,0,191.92
44251,treatment,0,206.48
44252,treatment,0,51.49
44253,treatment,0,162.54
44254,treatment,0,131.65
44255,treatment,0,130.76
44256,treatment,0,209.96
44257,treatment,0,136.93
44258,treatment,0,236.26
44259,treatment,0,74.51
44260,treatment,0,79.92
44261,treatment,0,131.44
44262,treatment,0,112.59
44263,treatment,0,100.41
44264,treatment,0,12.16
44265,treatment,0,212.42
44266,treatment,0,171.86
44267,treatment,0,180.84
44268,treatment,0,103.57
44269,treatment,0,182.95
44270,treatment,0,280.51
44271,treatment,1,184.77
44272,treatment,0,150.27
44273,treatment,0,156.12
44274,treatment,0,223.96
44275,treatment,0,81.04
44276,treatment,0,143.37
44277,treatment,0,152.0
44278,treatment,0,172.4
44279,treatment,0,106.18
44280,treatment,0,30.57
44281,treatment,0,153.53
44282,treatment,0,291.97
44283,treatment,0,175.63
44284,treatment,0,80.03
44285,treatment,0,120.31
44286,treatment,0,133.91
44287,treatment,0,244.78
44288,treatment,0,142.11
44289,treatment,0,215.82
44290,treatment,0,161.9
44291,treatment,0,154.89
44292,treatment,1,89.8
44293,treatment,0,197.77
44294,treatment,0,117.4
44295,treatment,0,217.56
44296,treatment,0,151.68
44297,treatment,0,144.38
44298,treatment,0,105.56
44299,treatment,0,121.89
44300,treatment,0,122.45
44301,treatment,0,152.72
44302,treatment,0,245.17
44303,treatment,0,63.42
44304,treatment,0,157.9
44305,treatment,0,256.53
44306,treatment,0,79.29
44307,treatment,0,125.11
44308,treatment,0,201.57
44309,treatment,0,77.56
44310,treatment,0,240.95
44311,treatment,0,225.46
44312,treatment,0,166.14
44313,treatment,0,-27.39
44314,treatment,0,121.06
44315,treatment,0,209.48
44316,treatment,0,127.99
44317,treatment,0,150.55
44318,treatment,0,271.66
44319,treatment,1,169.21
44320,treatment,0,164.0
44321,treatment,0,127.36
44322,treatment,0,244.43
44323,treatment,0,211.73
44324,treatment,0,121.41
44325,treatment,1,106.63
44326,treatment,0,101.05
44327,treatment,0,122.36
44328,treatment,0,103.42
44329,treatment,0,157.26
44330,treatment,0,200.95
44331,treatment,0,102.53
44332,treatment,0,107.77
44333,treatment,0,113.66
44334,treatment,0,169.79
44335,treatment,0,89.41
44336,treatment,0,60.89
44337,treatment,0,135.37
44338,treatment,0,154.53
44339,treatment,0,141.95
44340,treatment,0,143.4
44341,treatment,0,200.13
44342,treatment,0,220.57
44343,treatment,0,146.33
44344,treatment,0,157.35
44345,treatment,0,260.21
44346,treatment,0,134.85
44347,treatment,0,124.84
44348,treatment,0,69.09
44349,treatment,0,190.88
44350,treatment,0,63.57
44351,treatment,0,111.99
44352,treatment,0,89.17
44353,treatment,0,73.02
44354,treatment,0,240.76
44355,treatment,0,158.18
44356,treatment,1,54.55
44357,treatment,0,168.98
44358,treatment,0,210.44
44359,treatment,1,178.32
44360,treatment,0,217.96
44361,treatment,0,183.79
44362,treatment,0,197.21
44363,treatment,0,144.35
44364,treatment,0,240.42
44365,treatment,0,198.83
44366,treatment,0,166.82
44367,treatment,0,99.3
44368,treatment,0,213.31
44369,treatment,0,221.52
44370,treatment,0,278.83
44371,treatment,0,146.95
44372,treatment,0,174.27
44373,treatment,0,173.22
44374,treatment,0,33.17
44375,treatment,0,201.78
44376,treatment,0,178.85
44377,treatment,0,123.77
44378,treatment,0,101.17
44379,treatment,0,81.68
44380,treatment,0,188.21
44381,treatment,0,109.33
44382,treatment,0,181.36
44383,treatment,0,145.62
44384,treatment,0,167.01
44385,treatment,0,229.26
44386,treatment,0,181.79
44387,treatment,0,176.29
44388,treatment,0,118.01
44389,treatment,0,180.48
44390,treatment,0,148.55
44391,treatment,0,72.09
44392,treatment,0,140.7
44393,treatment,0,223.28
44394,treatment,0,97.0
44395,treatment,0,171.06
44396,treatment,1,143.82
44397,treatment,0,151.22
44398,treatment,0,138.18
44399,treatment,0,166.62
44400,treatment,0,89.16
44401,treatment,0,183.6
44402,treatment,0,123.74
44403,treatment,0,160.94
44404,treatment,0,164.27
44405,treatment,0,165.77
44406,treatment,0,136.25
44407,treatment,0,74.91
44408,treatment,0,117.31
44409,treatment,1,128.68
44410,treatment,0,46.56
44411,treatment,0,117.9
44412,treatment,1,216.41
44413,treatment,0,88.1
44414,treatment,0,195.73
44415,treatment,0,117.17
44416,treatment,0,114.93
44417,treatment,0,138.57
44418,treatment,0,168.74
44419,treatment,1,123.82
44420,treatment,0,118.52
44421,treatment,0,232.89
44422,treatment,0,157.51
44423,treatment,0,65.95
44424,treatment,0,23.56
44425,treatment,0,236.64
44426,treatment,0,205.42
44427,treatment,0,160.74
44428,treatment,0,158.68
44429,treatment,0,149.39
44430,treatment,0,155.83
44431,treatment,0,162.7
44432,treatment,0,212.61
44433,treatment,0,206.8
44434,treatment,0,161.8
44435,treatment,0,162.92
44436,treatment,0,200.47
44437,treatment,0,185.06
44438,treatment,0,144.82
44439,treatment,0,-18.24
44440,treatment,0,191.6
44441,treatment,0,216.94
44442,treatment,0,134.3
44443,treatment,0,83.35
